Date,neg,neu,pos,compound
2021-04-02,0.04467,0.77675,0.09517,0.06918
2021-04-03,0.10575,0.71408,0.09683,-0.02672
2021-04-04,0.0464,0.7846,0.069,0.01025
2021-04-05,0.0,0.78809,0.121,0.24055
2021-04-06,0.03582,0.79127,0.082,0.09865
2021-04-07,0.0277,0.7905,0.0818,0.06794
2021-04-08,0.03145,0.81382,0.06382,0.04946
2021-04-09,0.013,0.79991,0.09618,0.15635
2021-04-10,0.02655,0.80945,0.073,0.08987
2021-04-11,0.023,0.79545,0.09064,0.1438
2021-04-12,0.0355,0.7083,0.1562,0.2741
2021-04-13,0.00918,0.79618,0.10373,0.16949
2021-04-14,0.0,0.7855,0.1145,0.11291
2021-04-15,0.04064,0.65636,0.21209,0.32657
2021-04-16,0.07636,0.75682,0.07591,0.0477
2021-04-17,0.0,0.73891,0.17018,0.2901
2021-04-18,0.128,0.77308,0.01567,-0.1908
2021-04-19,0.09767,0.80508,0.01392,-0.1049
2021-04-20,0.01027,0.82818,0.07064,0.10442
2021-04-21,0.06845,0.78264,0.058,-0.01534
2021-04-22,0.1123,0.7314,0.0563,-0.0337
2021-04-23,0.06927,0.75909,0.08082,-0.01071
2021-04-24,0.13046,0.75054,0.04215,-0.15908
2021-04-25,0.09555,0.72236,0.09136,-0.00646
2021-04-26,0.0449,0.7874,0.0676,0.07202
2021-04-27,0.0597,0.7365,0.1038,0.05626
2021-04-28,0.05083,0.818,0.04783,0.03769
2021-04-29,0.0123,0.8535,0.0342,0.02791
2021-04-30,0.07145,0.80409,0.03345,-0.08399
2021-05-01,0.06767,0.80525,0.04375,-0.07958
2021-05-02,0.03667,0.60117,0.1955,0.22552
2021-05-03,0.03245,0.76445,0.11227,0.11993
2021-05-04,0.05645,0.76491,0.08782,0.06725
2021-05-05,0.02436,0.85855,0.02618,0.04251
2021-05-06,0.08836,0.79473,0.026,-0.10087
2021-05-07,0.09375,0.758,0.06492,-0.06571
2021-05-08,0.03691,0.78209,0.09009,0.11723
2021-05-09,0.0,0.84842,0.06825,0.05648
2021-05-10,0.016,0.8525,0.0315,0.02842
2021-05-11,0.0333,0.7405,0.1262,0.15765
2021-05-12,0.02909,0.81218,0.06782,0.04721
2021-05-13,0.0355,0.7466,0.1179,0.08971
2021-05-14,0.11164,0.77145,0.026,-0.16497
2021-05-15,0.04178,0.80433,0.04278,0.00284
2021-05-16,0.09117,0.74283,0.08267,-0.01443
2021-05-17,0.122,0.7514,0.0266,-0.13475
2021-05-18,0.07964,0.76673,0.06273,-0.00922
2021-05-19,0.09915,0.65808,0.012,-0.15272
2021-05-20,0.0582,0.7956,0.0463,-0.02928
2021-05-21,0.13182,0.71327,0.064,-0.14647
2021-05-22,0.05191,0.76009,0.09709,0.08211
2021-05-23,0.12264,0.75536,0.03109,-0.09365
2021-05-24,0.0647,0.6977,0.1376,0.11966
2021-05-25,0.0935,0.7514,0.0551,-0.08123
2021-05-26,0.0592,0.7352,0.1056,0.01659
2021-05-27,0.025,0.78827,0.09582,0.14538
2021-05-28,0.0,0.83318,0.07591,0.10438
2021-05-29,0.08555,0.75973,0.06382,-0.04335
2021-05-30,0.0465,0.8193,0.0342,-0.08893
2021-05-31,0.14633,0.7155,0.05483,-0.1435
2021-06-01,0.02455,0.82909,0.05545,0.0086
2021-06-02,0.0,0.7797,0.1203,0.24967
2021-06-03,0.03218,0.80073,0.07618,0.02813
2021-06-04,0.08373,0.76518,0.06018,-0.03237
2021-06-05,0.03358,0.79817,0.08492,0.07853
2021-06-06,0.058,0.7281,0.1139,0.10751
2021-06-07,0.06164,0.722,0.12545,0.14215
2021-06-08,0.02475,0.79183,0.10008,0.08364
2021-06-09,0.021,0.82691,0.06118,0.08755
2021-06-10,0.0409,0.8039,0.0552,0.02514
2021-06-11,0.08564,0.79055,0.03291,-0.10276
2021-06-12,0.06175,0.79158,0.06333,-0.00552
2021-06-13,0.03,0.69667,0.16222,0.12999
2021-06-14,0.01373,0.83927,0.05609,0.08538
2021-06-15,0.05608,0.79183,0.06875,-0.00047
2021-06-16,0.03609,0.78064,0.09236,0.05429
2021-06-17,0.08873,0.736,0.08436,-0.00793
2021-06-18,0.05382,0.79382,0.06145,-0.02078
2021-06-19,0.0574,0.6735,0.1691,0.13363
2021-06-20,0.04656,0.71578,0.12656,0.04678
2021-06-21,0.1382,0.7618,0.0,-0.25097
2021-06-22,0.0766,0.6769,0.1464,0.08838
2021-06-23,0.145,0.72136,0.04273,-0.16015
2021-06-24,0.0,0.8315,0.0685,0.09978
2021-06-25,0.0176,0.798,0.0844,0.09713
2021-06-26,0.11518,0.69664,0.09727,-0.0738
2021-06-27,0.02273,0.86755,0.01882,0.00617
2021-06-28,0.0685,0.75592,0.09225,0.01275
2021-06-29,0.06791,0.72182,0.11936,0.11204
2021-06-30,0.05227,0.77227,0.08464,0.03132
2021-07-01,0.06045,0.83682,0.01182,-0.07317
2021-07-02,0.05145,0.82055,0.03709,-0.04232
2021-07-03,0.11136,0.72864,0.06909,-0.02533
2021-07-04,0.0,0.87564,0.03345,0.05767
2021-07-05,0.12227,0.751,0.03582,-0.15106
2021-07-06,0.09754,0.75038,0.07515,-0.10763
2021-07-07,0.06491,0.73736,0.10682,0.08066
2021-07-08,0.09778,0.741,0.05011,-0.0656
2021-07-09,0.083,0.7631,0.0539,-0.02224
2021-07-10,0.0671,0.7554,0.0775,0.00104
2021-07-11,0.03067,0.76883,0.03367,0.01287
2021-07-12,0.0265,0.7474,0.1261,0.15093
2021-07-13,0.054,0.7274,0.1185,0.10029
2021-07-14,0.0277,0.8237,0.0486,0.01006
2021-07-15,0.0658,0.7666,0.0675,-0.01338
2021-07-16,0.03682,0.80218,0.07009,0.05145
2021-07-17,0.04909,0.84382,0.01618,-0.08286
2021-07-18,0.03433,0.66917,0.12983,0.15162
2021-07-19,0.15291,0.71209,0.04409,-0.20535
2021-07-20,0.02833,0.82775,0.06067,0.04751
2021-07-21,0.07973,0.65718,0.17218,0.08214
2021-07-22,0.0188,0.7987,0.0825,0.0944
2021-07-23,0.0174,0.8191,0.0635,0.07958
2021-07-24,0.06244,0.70078,0.12567,0.10659
2021-07-25,0.01118,0.801,0.09691,0.16345
2021-07-26,0.01345,0.78645,0.10918,0.16652
2021-07-27,0.0168,0.7145,0.1687,0.22824
2021-07-28,0.0,0.8171,0.0829,0.12604
2021-07-29,0.03158,0.827,0.05808,0.07455
2021-07-30,0.01925,0.77183,0.12558,0.12078
2021-07-31,0.05536,0.77727,0.07636,0.02725
2021-08-01,0.03886,0.799,0.01943,-0.02717
2021-08-02,0.0,0.8224,0.0776,0.14067
2021-08-03,0.04708,0.74708,0.12258,0.12235
2021-08-04,0.0,0.8384,0.0616,0.1156
2021-08-05,0.07308,0.72031,0.12969,0.05723
2021-08-06,0.054,0.779,0.07609,0.05913
2021-08-07,0.09964,0.78227,0.02718,-0.11803
2021-08-08,0.05373,0.81791,0.03745,-0.03562
2021-08-09,0.01483,0.80925,0.09258,0.12468
2021-08-10,0.0,0.7986,0.1014,0.17205
2021-08-11,0.03518,0.79527,0.07864,0.02045
2021-08-12,0.02291,0.76455,0.12164,0.16185
2021-08-13,0.02408,0.78283,0.10967,0.15471
2021-08-14,0.04409,0.76991,0.09509,0.07349
2021-08-15,0.06491,0.81009,0.03409,-0.0766
2021-08-16,0.0,0.87991,0.02918,0.05805
2021-08-17,0.06982,0.77927,0.06,-0.01446
2021-08-18,0.01136,0.83,0.06773,0.10655
2021-08-19,0.052,0.78817,0.0765,0.02424
2021-08-20,0.04509,0.80245,0.06155,-0.00422
2021-08-21,0.03375,0.678,0.16325,0.21673
2021-08-22,0.0549,0.7336,0.1115,0.08514
2021-08-23,0.02923,0.82069,0.07315,0.06623
2021-08-24,0.0454,0.7351,0.1194,0.08242
2021-08-25,0.13373,0.748,0.02736,-0.12458
2021-08-26,0.06927,0.732,0.10782,0.07067
2021-08-27,0.03067,0.83942,0.04658,0.00917
2021-08-28,0.03792,0.79333,0.08542,0.06668
2021-08-29,0.0,0.7723,0.1277,0.20985
2021-08-30,0.05318,0.73991,0.116,0.00332
2021-08-31,0.08267,0.67,0.13622,0.05704
2021-09-01,0.019,0.77809,0.112,0.18265
2021-09-02,0.01992,0.79425,0.10242,0.1337
2021-09-03,0.01962,0.86677,0.03669,0.03255
2021-09-04,0.0,0.77367,0.05967,0.07143
2021-09-05,0.05927,0.73909,0.11073,0.01451
2021-09-06,0.0,0.84473,0.06436,0.12045
2021-09-07,0.0477,0.7803,0.072,-0.03213
2021-09-08,0.12142,0.75,0.04525,-0.15291
2021-09-09,0.0282,0.7718,0.0,-0.06364
2021-09-10,0.15455,0.61964,0.13491,-0.08186
2021-09-11,0.07,0.78714,0.0,-0.1833
2021-09-12,0.05891,0.76009,0.09009,0.02698
2021-09-13,0.07664,0.77173,0.06073,-0.03935
2021-09-14,0.04845,0.78173,0.07891,0.04457
2021-09-15,0.05283,0.78708,0.07683,0.05449
2021-09-16,0.019,0.77955,0.11055,0.13872
2021-09-17,0.02327,0.77827,0.10755,0.12123
2021-09-18,0.01745,0.82664,0.065,0.07798
2021-09-19,0.076,0.73578,0.07711,-0.008
2021-09-20,0.0578,0.7798,0.0624,-0.02039
2021-09-21,0.032,0.794,0.08309,0.09405
2021-09-22,0.06956,0.76711,0.05222,-0.0163
2021-09-23,0.086,0.76155,0.06155,-0.05375
2021-09-24,0.09,0.72836,0.09073,-0.01627
2021-09-25,0.0475,0.809,0.06017,0.03622
2021-09-26,0.0481,0.7252,0.1267,0.13486
2021-09-27,0.04475,0.81283,0.05908,0.00949
2021-09-28,0.0408,0.8006,0.0586,0.0137
2021-09-29,0.08545,0.74655,0.07709,-0.01721
2021-09-30,0.02345,0.85509,0.03055,0.01389
2021-10-01,0.06773,0.71327,0.128,0.04273
2021-10-02,0.03778,0.81622,0.03489,-0.02523
2021-10-03,0.03745,0.73027,0.14136,0.1636
2021-10-04,0.02882,0.82718,0.05309,-0.00195
2021-10-05,0.0293,0.8459,0.0248,0.00702
2021-10-06,0.02178,0.80644,0.06067,0.07281
2021-10-07,0.0,0.80473,0.10436,0.16721
2021-10-08,0.0,0.7186,0.1814,0.29939
2021-10-09,0.044,0.7553,0.1007,0.15918
2021-10-10,0.01282,0.799,0.09727,0.1858
2021-10-11,0.0,0.8066,0.0934,0.14424
2021-10-12,0.0,0.8653,0.0347,0.07
2021-10-13,0.0389,0.8156,0.0455,-0.02627
2021-10-14,0.0216,0.8363,0.0421,0.04527
2021-10-15,0.04764,0.65564,0.20582,0.29219
2021-10-16,0.0,0.78283,0.0505,0.08675
2021-10-17,0.02018,0.82518,0.06373,0.07682
2021-10-18,0.01473,0.78845,0.10591,0.18615
2021-10-19,0.06709,0.799,0.043,-0.08947
2021-10-20,0.0369,0.8241,0.039,-0.00417
2021-10-21,0.12425,0.719,0.07342,-0.04962
2021-10-22,0.06009,0.83136,0.01764,-0.07081
2021-10-23,0.037,0.85189,0.0,-0.06804
2021-10-24,0.06055,0.74636,0.10218,0.07843
2021-10-25,0.04325,0.74475,0.12867,0.12682
2021-10-26,0.0,0.81855,0.09055,0.14372
2021-10-27,0.071,0.59567,0.0,-0.13397
2021-10-28,0.03164,0.838,0.03936,0.03973
2021-10-29,0.06592,0.73358,0.11717,0.00981
2021-10-30,0.0088,0.8099,0.0813,0.12063
2021-10-31,0.04518,0.75673,0.10718,0.0874
2021-11-01,0.02291,0.78682,0.09936,0.09784
2021-11-02,0.04273,0.66518,0.20118,0.25685
2021-11-03,0.06209,0.75036,0.09664,0.08043
2021-11-04,0.05291,0.81355,0.04264,0.0075
2021-11-05,0.10209,0.76818,0.03891,-0.11484
2021-11-06,0.046,0.6975,0.08983,0.06567
2021-11-07,0.07736,0.79491,0.03682,-0.05199
2021-11-08,0.09245,0.72882,0.08782,-0.03908
2021-11-09,0.11509,0.75491,0.03909,-0.08625
2021-11-10,0.06792,0.73546,0.11969,0.02748
2021-11-11,0.029,0.812,0.059,0.04021
2021-11-12,0.03164,0.81536,0.06209,0.04688
2021-11-13,0.12577,0.73608,0.06123,-0.0136
2021-11-14,0.08133,0.74058,0.09475,0.02559
2021-11-15,0.05778,0.79156,0.03956,-0.08404
2021-11-16,0.0218,0.7849,0.0933,0.0962
2021-11-17,0.03309,0.79291,0.08309,0.07641
2021-11-18,0.06308,0.82975,0.02383,-0.11325
2021-11-19,0.0452,0.8395,0.0153,-0.03182
2021-11-20,0.01282,0.76745,0.12891,0.16161
2021-11-21,0.06845,0.70727,0.13336,0.13972
2021-11-22,0.01582,0.82636,0.06691,0.05018
2021-11-23,0.01864,0.80682,0.08364,0.09002
2021-11-24,0.06146,0.78254,0.07908,-0.00805
2021-11-25,0.09518,0.70827,0.10564,0.01932
2021-11-26,0.063,0.78418,0.06191,0.03076
2021-11-27,0.1179,0.7268,0.0554,-0.15229
2021-11-28,0.11364,0.73218,0.06327,-0.10498
2021-11-29,0.01988,0.71025,0.14488,0.27485
2021-11-30,0.01792,0.83692,0.06175,0.09133
2021-12-01,0.11509,0.70955,0.08455,-0.06845
2021-12-02,0.0875,0.7356,0.0769,-0.05434
2021-12-03,0.03662,0.75592,0.13054,0.11898
2021-12-04,0.22464,0.65264,0.03173,-0.29916
2021-12-05,0.11009,0.67236,0.12664,0.00962
2021-12-06,0.1765,0.67858,0.06158,-0.13353
2021-12-07,0.0214,0.8029,0.0757,0.08666
2021-12-08,0.04845,0.78,0.08064,0.00765
2021-12-09,0.09236,0.71,0.10673,0.05064
2021-12-10,0.08223,0.77231,0.06854,-0.00449
2021-12-11,0.03273,0.803,0.07336,0.05932
2021-12-12,0.05518,0.72345,0.13036,0.12917
2021-12-13,0.0396,0.7087,0.1517,0.21624
2021-12-14,0.0,0.8258,0.0742,0.11189
2021-12-15,0.0223,0.8129,0.0648,0.0827
2021-12-16,0.05583,0.77983,0.081,0.01905
2021-12-17,0.102,0.77345,0.03364,-0.11888
2021-12-18,0.04291,0.73191,0.13427,0.10085
2021-12-19,0.10633,0.72692,0.08342,0.02661
2021-12-20,0.042,0.788,0.07909,0.05248
2021-12-21,0.0558,0.5696,0.2746,0.31154
2021-12-22,0.0,0.82058,0.09608,0.154
2021-12-23,0.07389,0.69167,0.12333,0.0307
2021-12-24,0.06936,0.74155,0.09809,0.06345
2021-12-25,0.0,0.82642,0.09025,0.10621
2021-12-26,0.06482,0.82909,0.01518,-0.11245
2021-12-27,0.02264,0.763,0.12345,0.12646
2021-12-28,0.03709,0.78236,0.08964,0.10231
2021-12-29,0.06409,0.68536,0.15964,0.14415
2021-12-30,0.0,0.84073,0.06836,0.08332
2021-12-31,0.0,0.87782,0.03127,0.0579
2022-01-01,0.0,0.824,0.08509,0.13935
2022-01-02,0.02327,0.81036,0.07545,0.04114
2022-01-03,0.0814,0.4906,0.228,0.20432
2022-01-04,0.0237,0.7578,0.1185,0.13881
2022-01-05,0.06091,0.75764,0.09045,0.04431
2022-01-06,0.06227,0.76591,0.08091,0.00225
2022-01-07,0.1141,0.674,0.1119,-0.03046
2022-01-08,0.09045,0.68327,0.13536,0.10201
2022-01-09,0.07527,0.72855,0.10527,0.00846
2022-01-10,0.05782,0.70918,0.14218,0.17674
2022-01-11,0.0,0.82618,0.08291,0.17086
2022-01-12,0.05691,0.75445,0.09773,0.07899
2022-01-13,0.0,0.75345,0.15564,0.26053
2022-01-14,0.0488,0.8114,0.0398,-0.03186
2022-01-15,0.04164,0.80445,0.063,0.05181
2022-01-16,0.0,0.878,0.03109,0.06695
2022-01-17,0.1009,0.7266,0.0725,-0.05301
2022-01-18,0.05473,0.79909,0.05518,-0.02049
2022-01-19,0.09482,0.72736,0.08691,-0.07426
2022-01-20,0.04491,0.78618,0.078,0.03605
2022-01-21,0.14391,0.69764,0.06764,-0.15579
2022-01-22,0.07575,0.78688,0.01238,-0.10436
2022-01-23,0.06327,0.78018,0.06555,0.00083
2022-01-24,0.06255,0.79309,0.05345,-0.01145
2022-01-25,0.0592,0.7672,0.0736,0.05395
2022-01-26,0.01518,0.83445,0.05945,0.08538
2022-01-27,0.01691,0.80182,0.09036,0.14666
2022-01-28,0.079,0.74945,0.08064,-0.02304
2022-01-29,0.03112,0.75662,0.08725,0.08794
2022-01-30,0.04845,0.77709,0.08355,0.08696
2022-01-31,0.03067,0.81042,0.07558,0.09586
2022-02-01,0.01582,0.85727,0.036,0.03419
2022-02-02,0.02382,0.77036,0.11491,0.14959
2022-02-03,0.04783,0.81492,0.05392,0.02866
2022-02-04,0.0,0.821,0.08809,0.13932
2022-02-05,0.01242,0.79858,0.10567,0.12962
2022-02-06,0.0,0.82773,0.08136,0.10459
2022-02-07,0.0,0.596,0.26114,0.39466
2022-02-08,0.12742,0.73675,0.0525,-0.11381
2022-02-09,0.11367,0.76278,0.01244,-0.1675
2022-02-10,0.03036,0.72855,0.15018,0.23305
2022-02-11,0.09482,0.75555,0.05873,-0.06653
2022-02-12,0.097,0.778,0.0,-0.17785
2022-02-13,0.04255,0.84018,0.02636,-0.03826
2022-02-14,0.09445,0.77964,0.035,-0.10961
2022-02-15,0.0231,0.7594,0.1175,0.16649
2022-02-16,0.15583,0.64675,0.11408,-0.00715
2022-02-17,0.01991,0.82236,0.06682,0.08692
2022-02-18,0.12818,0.698,0.08282,-0.10499
2022-02-19,0.05625,0.7545,0.106,0.09107
2022-02-20,0.01954,0.83677,0.06677,0.04493
2022-02-21,0.04173,0.83082,0.03655,-0.01078
2022-02-22,0.04391,0.73991,0.12527,0.16332
2022-02-23,0.1046,0.6616,0.1338,0.03465
2022-02-24,0.0,0.854,0.05509,0.08325
2022-02-25,0.2093,0.6505,0.0402,-0.27538
2022-02-26,0.0527,0.708,0.1393,0.13353
2022-02-27,0.0684,0.7213,0.1102,0.02173
2022-02-28,0.08045,0.77118,0.05755,-0.08596
2022-03-01,0.02227,0.73718,0.14964,0.15554
2022-03-02,0.16845,0.64718,0.09355,-0.07301
2022-03-03,0.0607,0.708,0.1313,0.169
2022-03-04,0.02344,0.78744,0.078,0.12061
2022-03-05,0.0376,0.8229,0.0395,0.01495
2022-03-06,0.12177,0.74415,0.05715,-0.08409
2022-03-07,0.10936,0.774,0.02573,-0.17346
2022-03-08,0.01209,0.71427,0.18273,0.16365
2022-03-09,0.027,0.88209,0.0,-0.04967
2022-03-10,0.0128,0.7409,0.1463,0.20671
2022-03-11,0.04945,0.80564,0.05409,-0.00071
2022-03-12,0.03444,0.713,0.14144,0.17112
2022-03-13,0.05009,0.78027,0.07882,0.07463
2022-03-14,0.13191,0.76827,0.00891,-0.21448
2022-03-15,0.03209,0.76255,0.11445,0.11263
2022-03-16,0.00873,0.83409,0.06627,0.08185
2022-03-17,0.01973,0.83973,0.04964,0.0473
2022-03-18,0.01309,0.88664,0.00936,-0.01392
2022-03-19,0.066,0.74227,0.10073,0.05722
2022-03-20,0.0,0.0,0.0,0.0
2022-03-21,0.1059,0.774,0.0201,-0.13564
2022-03-22,0.03109,0.81136,0.06664,0.0303
2022-03-23,0.05264,0.83009,0.02627,-0.05747
2022-03-24,0.04278,0.763,0.08311,0.07928
2022-03-25,0.051,0.78345,0.07464,0.06821
2022-03-26,0.0245,0.83767,0.0545,0.06274
2022-03-27,0.0191,0.7641,0.1168,0.15821
2022-03-28,0.10818,0.67991,0.121,-0.03459
2022-03-29,0.04055,0.73164,0.13682,0.18285
2022-03-30,0.0595,0.7624,0.0781,0.03468
2022-03-31,0.06482,0.73864,0.10564,0.11083
2022-04-01,0.0318,0.833,0.0352,-0.00222
2022-04-02,0.08233,0.815,0.01933,-0.08988
2022-04-03,0.03943,0.71986,0.09786,0.14343
2022-04-04,0.04525,0.77892,0.0925,0.08333
2022-04-05,0.00682,0.87736,0.02491,0.04268
2022-04-06,0.05938,0.79262,0.07092,-0.01886
2022-04-07,0.0,0.87255,0.03655,0.08003
2022-04-08,0.04391,0.65609,0.20909,0.21387
2022-04-09,0.02809,0.804,0.077,0.0497
2022-04-10,0.02391,0.76,0.12518,0.17163
2022-04-11,0.04036,0.73991,0.12882,0.13717
2022-04-12,0.12067,0.78017,0.01583,-0.17066
2022-04-13,0.0651,0.8167,0.0182,-0.07738
2022-04-14,0.05736,0.75345,0.09818,0.04699
2022-04-15,0.06245,0.79727,0.04936,0.00059
2022-04-16,0.0596,0.8236,0.0168,-0.04968
2022-04-17,0.055,0.76391,0.09018,0.05854
2022-04-18,0.1085,0.6853,0.1062,0.00895
2022-04-19,0.08109,0.77382,0.05418,-0.04483
2022-04-20,0.05678,0.73689,0.09522,0.09019
2022-04-21,0.04945,0.72709,0.13255,0.12076
2022-04-22,0.06764,0.738,0.10345,0.06837
2022-04-23,0.04336,0.76891,0.09682,0.04745
2022-04-24,0.04545,0.835,0.02864,-0.05588
2022-04-25,0.06464,0.79827,0.04618,0.0049
2022-04-26,0.01945,0.77955,0.11009,0.13495
2022-04-27,0.01845,0.83682,0.05382,0.03535
2022-04-28,0.04992,0.70242,0.16442,0.15532
2022-04-29,0.02861,0.84339,0.08452,0.08926
2022-04-30,0.09095,0.74133,0.1201,0.02865
2022-05-01,0.0551,0.7815,0.1134,0.04196
2022-05-02,0.09629,0.81695,0.03914,-0.1056
2022-05-03,0.03365,0.90035,0.02252,-0.00923
2022-05-04,0.03562,0.82152,0.09524,0.11911
2022-05-05,0.0999,0.72971,0.12286,0.0529
2022-05-06,0.09676,0.75638,0.09914,-0.03693
2022-05-07,0.09495,0.7721,0.08533,-0.04139
2022-05-08,0.12648,0.7721,0.05381,-0.14863
2022-05-09,0.11747,0.77947,0.05042,-0.10069
2022-05-10,0.14743,0.74124,0.06362,-0.11447
2022-05-11,0.15591,0.72291,0.03018,-0.24245
2022-05-12,0.15682,0.73764,0.01464,-0.1895
2022-05-13,0.08391,0.74464,0.08064,-0.02419
2022-05-14,0.11682,0.72609,0.06618,-0.08071
2022-05-15,0.01036,0.805,0.09382,0.13476
2022-05-16,0.03518,0.84082,0.033,-0.01146
2022-05-17,0.10273,0.70864,0.09773,-0.02282
2022-05-18,0.10655,0.75155,0.051,-0.10475
2022-05-19,0.05718,0.82491,0.027,-0.07884
2022-05-20,0.09682,0.76936,0.04282,-0.07518
2022-05-21,0.08527,0.71709,0.10673,0.06896
2022-05-22,0.06945,0.77509,0.06455,-0.00131
2022-05-23,0.06818,0.76427,0.07664,-0.00046
2022-05-24,0.05527,0.74409,0.10964,0.11383
2022-05-25,0.05291,0.78518,0.071,0.00936
2022-05-26,0.08209,0.79955,0.02745,-0.0909
2022-05-27,0.0231,0.8295,0.0474,0.07105
2022-05-28,0.03118,0.78945,0.08845,0.11994
2022-05-29,0.12991,0.75291,0.02627,-0.20369
2022-05-30,0.06045,0.77445,0.07418,0.00698
2022-05-31,0.10964,0.61327,0.18609,0.14146
2022-06-01,0.0,0.838,0.062,0.12353
2022-06-02,0.04591,0.80182,0.06118,0.00307
2022-06-03,0.06936,0.75909,0.08064,0.00616
2022-06-04,0.1105,0.7164,0.0731,3e-05
2022-06-05,0.0554,0.7,0.1446,0.18452
2022-06-06,0.01355,0.76691,0.12864,0.19666
2022-06-07,0.09864,0.79345,0.017,-0.13767
2022-06-08,0.04864,0.86045,0.0,-0.09031
2022-06-09,0.03536,0.76245,0.11127,0.09463
2022-06-10,0.04336,0.78045,0.08527,0.06524
2022-06-11,0.10882,0.72973,0.07055,-0.08461
2022-06-12,0.0418,0.8248,0.0334,-0.03334
2022-06-13,0.1837,0.6656,0.0506,-0.16377
2022-06-14,0.111,0.764,0.025,-0.18173
2022-06-15,0.15427,0.689,0.06582,-0.14671
2022-06-16,0.09275,0.77033,0.05358,-0.07317
2022-06-17,0.06775,0.75808,0.09083,0.01017
2022-06-18,0.10227,0.72136,0.08555,-0.06339
2022-06-19,0.12609,0.73364,0.04945,-0.10738
2022-06-20,0.04164,0.79455,0.07291,0.08844
2022-06-21,0.07455,0.75109,0.08345,0.02108
2022-06-22,0.05133,0.581,0.03433,-0.07543
2022-06-23,0.04508,0.72183,0.14967,0.18675
2022-06-24,0.2103,0.6466,0.0431,-0.24667
2022-06-25,0.02082,0.824,0.06436,0.0601
2022-06-26,0.093,0.62992,0.19375,0.15606
2022-06-27,0.115,0.73225,0.06942,-0.05952
2022-06-28,0.08464,0.74473,0.07982,-0.01284
2022-06-29,0.09545,0.76873,0.04491,-0.08431
2022-06-30,0.1646,0.7354,0.0,-0.31288
2022-07-01,0.01309,0.77882,0.11718,0.201
2022-07-02,0.0,0.83882,0.07027,0.12321
2022-07-03,0.0731,0.7437,0.0832,0.00057
2022-07-04,0.1167,0.692,0.0914,-0.03492
2022-07-05,0.0465,0.79625,0.07392,-0.04438
2022-07-06,0.051,0.69591,0.16218,0.10259
2022-07-07,0.1628,0.7117,0.0255,-0.22414
2022-07-08,0.09655,0.73818,0.07445,-0.0259
2022-07-09,0.01957,0.78057,0.057,0.03689
2022-07-10,0.046,0.7104,0.0436,-0.01528
2022-07-11,0.03133,0.71583,0.08617,0.02718
2022-07-12,0.07147,0.81863,0.05726,-0.04228
2022-07-13,0.0239,0.89638,0.0321,-0.02726
2022-07-14,0.01705,0.81758,0.11284,0.12471
2022-07-15,0.05364,0.69409,0.16136,0.18828
2022-07-16,0.03618,0.81845,0.05455,0.02212
2022-07-17,0.05883,0.79983,0.058,-0.01041
2022-07-18,0.0704,0.7941,0.0355,-0.10511
2022-07-19,0.08136,0.68618,0.14145,0.16858
2022-07-20,0.0291,0.8122,0.0587,0.06493
2022-07-21,0.08245,0.74582,0.08082,-0.01749
2022-07-22,0.07242,0.7305,0.11375,0.08458
2022-07-23,0.04109,0.73509,0.13291,0.14195
2022-07-24,0.15857,0.62686,0.07171,-0.14017
2022-07-25,0.1466,0.6003,0.1532,-0.00698
2022-07-26,0.06064,0.725,0.12345,0.10022
2022-07-27,0.0353,0.8278,0.0369,0.01605
2022-07-28,0.03236,0.76055,0.11618,0.16964
2022-07-29,0.0,0.83,0.07909,0.13445
2022-07-30,0.04145,0.74409,0.12355,0.19816
2022-07-31,0.1514,0.6664,0.0822,-0.09506
2022-08-01,0.08558,0.71733,0.11367,0.05652
2022-08-02,0.08191,0.754,0.07309,0.00537
2022-08-03,0.03755,0.76327,0.10827,0.0766
2022-08-04,0.06483,0.81183,0.04,-0.01339
2022-08-05,0.05617,0.81617,0.04433,-0.02583
2022-08-06,0.049,0.81782,0.04227,-0.03002
2022-08-07,0.05186,0.73343,0.07186,0.00983
2022-08-08,0.04427,0.77773,0.08709,0.0106
2022-08-09,0.05755,0.79445,0.05709,-0.06298
2022-08-10,0.0715,0.74858,0.09658,0.0465
2022-08-11,0.01667,0.69208,0.20792,0.35801
2022-08-12,0.011,0.78133,0.09656,0.1731
2022-08-13,0.05183,0.629,0.1525,0.13607
2022-08-14,0.05862,0.66462,0.15175,0.13989
2022-08-15,0.077,0.77391,0.05818,0.00265
2022-08-16,0.086,0.799,0.02409,-0.07958
2022-08-17,0.03618,0.81209,0.06082,0.05227
2022-08-18,0.03709,0.73055,0.14145,0.19036
2022-08-19,0.14455,0.64182,0.12273,-0.08326
2022-08-20,0.0,0.78673,0.12236,0.21534
2022-08-21,0.1088,0.7275,0.0637,-0.09429
2022-08-22,0.12136,0.73345,0.05427,-0.06358
2022-08-23,0.07645,0.76936,0.06327,-0.00119
2022-08-24,0.05345,0.75136,0.10436,0.09853
2022-08-25,0.08736,0.79455,0.02718,-0.09275
2022-08-26,0.046,0.76891,0.09418,0.09761
2022-08-27,0.09858,0.742,0.07608,-0.05789
2022-08-28,0.09155,0.74182,0.07564,-0.07971
2022-08-29,0.03709,0.76673,0.10527,0.10666
2022-08-30,0.10158,0.76167,0.05342,-0.09052
2022-08-31,0.08373,0.80336,0.022,-0.09964
2022-09-01,0.09391,0.71064,0.10455,-0.04616
