DATAFLOW,LAST UPDATE,freq,crops,strucpro,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,SE,2014,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,SE,2015,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,SE,2016,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,SE,2017,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,SE,2018,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,SE,2019,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,SE,2020,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,SE,2021,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,SE,2022,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,SE,2023,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,SE,2024,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,SI,2013,1.48,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,SI,2014,0.81,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,SI,2015,1.58,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,SI,2016,1.66,d
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,SI,2017,1.69,d
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,SI,2018,3.96,d
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,SI,2019,1.98,d
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,SI,2020,3.10,d
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,SI,2021,0.92,d
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,SI,2022,2.44,d
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,SK,2013,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,SK,2014,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,SK,2015,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,SK,2016,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,SK,2017,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,SK,2018,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,SK,2019,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,SK,2020,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,SK,2021,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,SK,2022,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,SK,2023,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,SK,2024,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,TR,2013,1286.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,TR,2014,1330.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,TR,2015,1300.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,TR,2016,1300.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,TR,2017,1640.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,TR,2018,1073.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,TR,2019,1110.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,TR,2020,803.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,TR,2021,1183.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,TR,2022,2038.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,UK,2013,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,UK,2014,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,UK,2015,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,UK,2016,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,UK,2017,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,UK,2018,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,UK,2019,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,UK,2020,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,XK,2018,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,XK,2019,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,XK,2020,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,XK,2021,0.00,
ESTAT:TAG00122(1.0),13/03/24 23:00:00,A,O1910,PR_HU_EU,XK,2022,0.00,
